Date,AAPL,MSFT,GOOGL,TSLA,JPM,PFE,WMT,VTI
2023-03-15,150.80528259277344,259.2993469238281,95.3221664428711,180.4499969482422,119.46206665039062,33.60982894897461,44.78289031982422,186.52700805664062
2023-03-16,153.62445068359375,269.8103942871094,99.49765014648438,184.1300048828125,121.78125,33.68492126464844,44.52850341796875,189.75123596191406
2023-03-17,152.78656005859375,272.965576171875,100.78699493408203,180.1300048828125,117.18010711669922,33.45962905883789,44.88916015625,187.30426025390625
2023-03-20,155.15228271484375,265.9322204589844,100.3902816772461,183.25,118.41887664794922,34.052059173583984,45.37218475341797,188.9355926513672
2023-03-21,157.00546264648438,267.44635009765625,104.05994415283203,197.5800018310547,121.59497833251953,33.926902770996094,45.217620849609375,191.6320343017578
2023-03-22,155.57615661621094,265.9908142089844,102.52265167236328,191.14999389648438,118.4561538696289,33.3845329284668,44.927799224853516,188.20628356933594
2023-03-23,156.6604461669922,271.236572265625,104.734375,192.22000122070312,118.13946533203125,33.526390075683594,45.29167556762695,188.5492706298828
2023-03-24,157.9615936279297,274.0792541503906,104.57569122314453,190.41000366210938,116.34184265136719,33.701602935791016,45.6619987487793,189.7343292236328
2023-03-27,156.01974487304688,269.9861755371094,101.62010192871094,191.80999755859375,119.67627716064453,33.55976486206055,46.42517852783203,190.216064453125
2023-03-28,155.39869689941406,268.8627624511719,100.20183563232422,189.19000244140625,120.03954315185547,33.36785125732422,46.24484634399414,189.9462890625
2023-03-29,158.47415161132812,274.0206604003906,100.55887603759766,193.8800048828125,120.28169250488281,33.58479690551758,46.444496154785156,192.68252563476562
2023-03-30,160.04144287109375,277.478759765625,100.06298065185547,195.27999877929688,119.91844940185547,33.69326400756836,46.908199310302734,193.7230682373047
2023-03-31,162.545166015625,281.6304016113281,102.87970733642578,207.4600067138672,121.37145233154297,34.04372024536133,47.48139572143555,196.64236450195312
2023-04-03,163.79702758789062,280.58526611328125,103.5045394897461,194.77000427246094,121.23174285888672,34.50263595581055,47.88069152832031,197.16261291503906
2023-04-04,163.26478576660156,280.5364074707031,103.861572265625,192.5800018310547,119.611083984375,34.127159118652344,47.41054916381836,195.84266662597656
2023-04-05,161.42147827148438,277.7619934082031,103.61363983154297,185.52000427246094,119.7894515991211,34.66952133178711,48.19627380371094,195.1297149658203
2023-04-06,162.3086395263672,284.8541259765625,107.53125,185.05999755859375,119.65800476074219,34.62779998779297,48.56014633178711,195.77523803710938
2023-04-10,159.7161865234375,282.6952819824219,105.56747436523438,184.50999450683594,120.05229949951172,34.81970977783203,48.46676254272461,196.2184295654297
2023-04-11,158.5037384033203,276.2869873046875,104.48640441894531,186.7899932861328,120.6436767578125,34.86978530883789,48.3250732421875,196.42074584960938
2023-04-12,157.8137664794922,276.931640625,103.78223419189453,180.5399932861328,120.62489318847656,34.51933288574219,48.090003967285156,195.5921630859375
2023-04-13,163.1957550048828,283.13482666015625,106.54936981201172,185.89999389648438,121.08486938476562,34.6027717590332,48.138301849365234,198.13568115234375
